uniprot_id,pdb_id,pdb_path,bindingdb_raw,0
P30559,7QVM,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30559/7qvm.pdb,,
P30559,7RYC,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30559/7ryc.pdb,,
P30559,6TPK,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30559/6tpk.pdb,,
P32248,6QZH,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P32248/6qzh.pdb,,
Q96P65,8ZH8,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q96P65/8zh8.pdb,,
Q96P65,8WZ2,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q96P65/8wz2.pdb,,
P29274,3QAK,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P29274/3qak.pdb,,
P29274,3RFM,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P29274/3rfm.pdb,,
P29274,3UZC,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P29274/3uzc.pdb,,
P29274,3REY,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P29274/3rey.pdb,,
P29274,3UZA,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P29274/3uza.pdb,,
P29274,3VG9,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P29274/3vg9.pdb,,
P29274,2YDV,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P29274/2ydv.pdb,,
P29274,3EML,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P29274/3eml.pdb,,
P29274,2YDO,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P29274/2ydo.pdb,,
P29274,3PWH,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P29274/3pwh.pdb,,
Q96RJ0,8JLO,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q96RJ0/8jlo.pdb,,
Q96RJ0,8JLQ,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q96RJ0/8jlq.pdb,,
Q96RJ0,8UHB,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q96RJ0/8uhb.pdb,,
Q96RJ0,8W89,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q96RJ0/8w89.pdb,,
Q96RJ0,8JLP,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q96RJ0/8jlp.pdb,,
Q96RJ0,8W87,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q96RJ0/8w87.pdb,,
Q96RJ0,8JLR,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q96RJ0/8jlr.pdb,,
Q96RJ0,8JLN,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q96RJ0/8jln.pdb,,
Q96RJ0,8W88,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q96RJ0/8w88.pdb,,
Q96RJ0,8JSO,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q96RJ0/8jso.pdb,,
P28223,6A94,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P28223/6a94.pdb,,
P28223,6A93,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P28223/6a93.pdb,,
P28223,7VOD,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P28223/7vod.pdb,,
P28223,6WHA,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P28223/6wha.pdb,,
P28223,7RAN,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P28223/7ran.pdb,,
P28223,7WC5,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P28223/7wc5.pdb,,
P28223,7WC4,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P28223/7wc4.pdb,,
P28223,6WGT,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P28223/6wgt.pdb,,
P28223,7VOE,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P28223/7voe.pdb,,
P28223,6WH4,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P28223/6wh4.pdb,,
P49682,8XXY,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P49682/8xxy.pdb,,
P49682,8HNL,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P49682/8hnl.pdb,,
P49682,8XXZ,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P49682/8xxz.pdb,,
P49682,8HNK,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P49682/8hnk.pdb,,
P49682,8K2X,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P49682/8k2x.pdb,,
P49682,8HNM,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P49682/8hnm.pdb,,
P49682,8HNN,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P49682/8hnn.pdb,,
P49682,8K2W,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P49682/8k2w.pdb,,
P41595,7SRR,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P41595/7srr.pdb,,
P41595,7SRQ,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P41595/7srq.pdb,,
P41595,6DRX,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P41595/6drx.pdb,,
P41595,4NC3,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P41595/4nc3.pdb,,
P41595,5TUD,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P41595/5tud.pdb,,
P41595,6DRY,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P41595/6dry.pdb,,
P41595,4IB4,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P41595/4ib4.pdb,,
P41595,6DS0,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P41595/6ds0.pdb,,
P41595,5TVN,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P41595/5tvn.pdb,,
P41595,6DRZ,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P41595/6drz.pdb,,
P25103,2KSA,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25103/2ksa.pdb,,
P25103,7P00,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25103/7p00.pdb,,
P25103,6HLP,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25103/6hlp.pdb,,
P25103,2KS9,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25103/2ks9.pdb,,
P25103,6HLO,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25103/6hlo.pdb,,
P25103,6E59,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25103/6e59.pdb,,
P25103,2KSB,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25103/2ksb.pdb,,
P25103,6J21,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25103/6j21.pdb,,
P25103,6J20,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25103/6j20.pdb,,
P25103,6HLL,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25103/6hll.pdb,,
P33032,9K3H,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P33032/9k3h.pdb,,
P33032,8IOD,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P33032/8iod.pdb,,
P33032,8INR,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P33032/8inr.pdb,,
P48039,6ME4,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P48039/6me4.pdb,,
P48039,6ME5,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P48039/6me5.pdb,,
P48039,7VGZ,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P48039/7vgz.pdb,,
P48039,6ME3,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P48039/6me3.pdb,,
P48039,7DB6,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P48039/7db6.pdb,,
P48039,6ME2,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P48039/6me2.pdb,,
P48039,7VGY,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P48039/7vgy.pdb,,
P48039,6PS8,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P48039/6ps8.pdb,,
P21452,7XWO,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P21452/7xwo.pdb,,
P21554,1LVQ,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P21554/1lvq.pdb,,
P21554,5TGZ,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P21554/5tgz.pdb,,
P21554,5XR8,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P21554/5xr8.pdb,,
P21554,5U09,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P21554/5u09.pdb,,
P21554,1LVR,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P21554/1lvr.pdb,,
P21554,2MZ2,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P21554/2mz2.pdb,,
P21554,2KOE,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P21554/2koe.pdb,,
P21554,2MZ3,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P21554/2mz3.pdb,,
P21554,2B0Y,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P21554/2b0y.pdb,,
P21554,2MZA,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P21554/2mza.pdb,,
P49685,8ZQE,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P49685/8zqe.pdb,,
Q96P66,8W8R,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q96P66/8w8r.pdb,,
Q96P66,8W8S,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q96P66/8w8s.pdb,,
Q96P66,8W8Q,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q96P66/8w8q.pdb,,
Q9BXC0,9J8Z,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9BXC0/9j8z.pdb,,
P21918,8IRV,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P21918/8irv.pdb,,
Q9Y271,6RZ4,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9Y271/6rz4.pdb,,
Q9Y271,6RZ5,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9Y271/6rz5.pdb,,
P30556,6DO1,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30556/6do1.pdb,,
P30556,6OS2,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30556/6os2.pdb,,
P30556,8TH4,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30556/8th4.pdb,,
P30556,6OS1,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30556/6os1.pdb,,
P30556,8TH3,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30556/8th3.pdb,,
P30556,9EAH,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30556/9eah.pdb,,
P30556,4YAY,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30556/4yay.pdb,,
P30556,6OS0,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30556/6os0.pdb,,
P30556,4ZUD,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30556/4zud.pdb,,
P30556,9EAI,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30556/9eai.pdb,,
Q9UKP6,6HVK,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9UKP6/6hvk.pdb,,
P25106,7SK3,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25106/7sk3.pdb,,
P25106,7SK9,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25106/7sk9.pdb,,
P25106,7SK4,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25106/7sk4.pdb,,
P25106,7SK8,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25106/7sk8.pdb,,
P25106,8TII,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25106/8tii.pdb,,
P25106,8TIL,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25106/8til.pdb,,
P25106,7SK7,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25106/7sk7.pdb,,
P25106,7SK5,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25106/7sk5.pdb,,
P25106,7SK6,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25106/7sk6.pdb,,
P25106,6K3F,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25106/6k3f.pdb,,
P11229,6OIJ,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P11229/6oij.pdb,,
P11229,6WJC,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P11229/6wjc.pdb,,
P11229,5CXV,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P11229/5cxv.pdb,,
P11229,6ZG4,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P11229/6zg4.pdb,,
P11229,6ZFZ,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P11229/6zfz.pdb,,
P11229,6ZG9,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P11229/6zg9.pdb,,
Q92847,7F83,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q92847/7f83.pdb,,
Q92847,6KO5,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q92847/6ko5.pdb,,
Q92847,7F9Y,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q92847/7f9y.pdb,,
Q92847,7NA7,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q92847/7na7.pdb,,
Q92847,7NA8,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q92847/7na8.pdb,,
Q92847,7W2Z,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q92847/7w2z.pdb,,
Q92847,7F9Z,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q92847/7f9z.pdb,,
Q92847,8JSR,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q92847/8jsr.pdb,,
P16473,7T9N,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P16473/7t9n.pdb,,
P16473,7T9I,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P16473/7t9i.pdb,,
P16473,2XWT,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P16473/2xwt.pdb,,
P16473,7XW5,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P16473/7xw5.pdb,,
P16473,7UTZ,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P16473/7utz.pdb,,
P16473,7XW6,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P16473/7xw6.pdb,,
P16473,7T9M,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P16473/7t9m.pdb,,
P16473,3G04,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P16473/3g04.pdb,,
Q9GZQ4,7XK8,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9GZQ4/7xk8.pdb,,
Q9GZQ4,7W57,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9GZQ4/7w57.pdb,,
Q9GZQ4,7W55,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9GZQ4/7w55.pdb,,
P35408,5YHL,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35408/5yhl.pdb,,
P35408,7D7M,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35408/7d7m.pdb,,
P35408,8GDA,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35408/8gda.pdb,,
P35408,8GCP,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35408/8gcp.pdb,,
P35408,8GDB,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35408/8gdb.pdb,,
P35408,8GCM,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35408/8gcm.pdb,,
P35408,5YWY,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35408/5ywy.pdb,,
P35408,8GD9,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35408/8gd9.pdb,,
P30542,5N2S,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30542/5n2s.pdb,,
P30542,6D9H,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30542/6d9h.pdb,,
P30542,7LD3,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30542/7ld3.pdb,,
P30542,5UEN,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30542/5uen.pdb,,
P30542,7LD4,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30542/7ld4.pdb,,
Q5QD04,8IWM,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q5QD04/8iwm.pdb,,
Q5QD04,8ITF,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q5QD04/8itf.pdb,,
Q5QD04,8IW9,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q5QD04/8iw9.pdb,,
Q5QD04,8IW1,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q5QD04/8iw1.pdb,,
Q5QD04,8IW7,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q5QD04/8iw7.pdb,,
Q5QD04,8IW4,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q5QD04/8iw4.pdb,,
Q5QD04,8IWE,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q5QD04/8iwe.pdb,,
P55085,9D0A,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P55085/9d0a.pdb,,
P55085,8ZME,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P55085/8zme.pdb,,
P55085,5NJ6,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P55085/5nj6.pdb,,
P55085,8ZMD,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P55085/8zmd.pdb,,
P55085,5NDZ,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P55085/5ndz.pdb,,
P55085,5NDD,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P55085/5ndd.pdb,,
P08588,7BVQ,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08588/7bvq.pdb,,
P08588,7BTS,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08588/7bts.pdb,,
P08588,8S2T,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08588/8s2t.pdb,,
P08588,7BU6,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08588/7bu6.pdb,,
P08588,2LSQ,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08588/2lsq.pdb,,
P08588,7BU7,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08588/7bu7.pdb,,
Q13258,9E9S,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q13258/9e9s.pdb,,
Q13258,8ZW0,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q13258/8zw0.pdb,,
Q13258,9EI5,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q13258/9ei5.pdb,,
Q13258,9UWD,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q13258/9uwd.pdb,,
Q5NUL3,8ID9,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q5NUL3/8id9.pdb,,
Q5NUL3,8G59,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q5NUL3/8g59.pdb,,
Q5NUL3,8H4I,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q5NUL3/8h4i.pdb,,
Q5NUL3,8H4L,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q5NUL3/8h4l.pdb,,
Q5NUL3,8H4K,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q5NUL3/8h4k.pdb,,
Q5NUL3,8ID4,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q5NUL3/8id4.pdb,,
Q5NUL3,8ID3,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q5NUL3/8id3.pdb,,
Q5NUL3,8ID6,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q5NUL3/8id6.pdb,,
Q5NUL3,8ID8,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q5NUL3/8id8.pdb,,
Q5NUL3,8IYS,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q5NUL3/8iys.pdb,,
Q99705,8WWK,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q99705/8wwk.pdb,,
Q99705,8WWI,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q99705/8wwi.pdb,,
Q99705,8WWL,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q99705/8wwl.pdb,,
Q99705,8WWH,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q99705/8wwh.pdb,,
Q99705,8WSS,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q99705/8wss.pdb,,
Q99705,8WWM,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q99705/8wwm.pdb,,
Q99705,8WWJ,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q99705/8wwj.pdb,,
Q99705,8WWN,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q99705/8wwn.pdb,,
P51436,6IQL,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P51436/6iql.pdb,,
P08908,7E2X,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08908/7e2x.pdb,,
P08908,8FYL,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08908/8fyl.pdb,,
P08908,8JSP,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08908/8jsp.pdb,,
P08908,8JT6,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08908/8jt6.pdb,,
P08908,8FYE,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08908/8fye.pdb,,
P08908,7E2Z,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08908/7e2z.pdb,,
P08908,8FYT,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08908/8fyt.pdb,,
P08908,8FY8,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08908/8fy8.pdb,,
P08908,7E2Y,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08908/7e2y.pdb,,
P08908,8FYX,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08908/8fyx.pdb,,
Q9Y5N1,8YUU,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9Y5N1/8yuu.pdb,,
Q9Y5N1,9JEQ,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9Y5N1/9jeq.pdb,,
Q9Y5N1,8YN5,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9Y5N1/8yn5.pdb,,
Q9Y5N1,7F61,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9Y5N1/7f61.pdb,,
Q9Y5N1,8YN6,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9Y5N1/8yn6.pdb,,
P50391,7X9C,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P50391/7x9c.pdb,,
P30939,7EXD,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30939/7exd.pdb,,
P28336,8H0P,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P28336/8h0p.pdb,,
P25090,6OMM,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25090/6omm.pdb,,
P25090,6LW5,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25090/6lw5.pdb,,
P25090,7T6U,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25090/7t6u.pdb,,
P25090,7WVV,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25090/7wvv.pdb,,
P25090,7WVX,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25090/7wvx.pdb,,
P25090,7T6S,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25090/7t6s.pdb,,
P25090,7WVY,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25090/7wvy.pdb,,
P25090,7WVW,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25090/7wvw.pdb,,
P25090,7T6V,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25090/7t6v.pdb,,
P25090,8Y62,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25090/8y62.pdb,,
