,molecule_chembl_id,target_chembl_id,target_pref_name,standard_type,standard_relation,standard_value,standard_units,assay_chembl_id,assay_type,assay_description,document_chembl_id,uniprot_id,target_pref_name.1,readout,doi,year,publication_date,smiles,pActivity
5966,CHEMBL5997146,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,1402.0,nM,CHEMBL5730116,B,"FLIPR Ca2+ Flux Assay: The utility of the compounds in accordance with the present invention as orexin receptor OX1R and/or OX2R antagonists may be readily determined without undue experimentation by methodology well known in the art, including the FLIPR Ca2+ Flux Assay (Okumura et al., Biochem. Biophys. Res. Comm. 280:976-981, 2001). In a typical experiment the OX1 and OX2 receptor antagonistic activity of the compounds of the present invention was determined in accordance with the following experimental method. For intracellular calcium measurements, Chinese hamster ovary (CHO) cells expressing the rat orexin-1 receptor or the human orexin-2 receptor, are grown in Iscove's modified DMEM containing 2 mM L-glutamine, 0.5 g/ml G418, 1% hypoxanthine-thymidine supplement, 100 U/ml penicillin, 100 μg/ml streptomycin and 10% heat-inactivated fetal calf serum (FCS). The cells are seeded at 20,000 cells/well into Becton-Dickinson black 384-well clear bottom sterile plates coated with poly-D-lysine. All reagents were from GIBCO-Invitrogen Corp. The seeded plates are incubated overnight at 37° C. and 5% CO2. Ala-6,12 human orexin-A as the agonist is prepared as a 1 mM stock solution in 1% bovine serum albumin (BSA) and diluted in assay buffer (HBSS containing 20 mM HEPES, 0.1% BSA and 2.5 mM probenecid, pH7.4) for use in the assay at a final concentration of 70 pM. Test compounds are prepared as 10 mM stock solution in DMSO, then diluted in 384-well plates, first in DMSO, then assay buffer. On the day of the assay, cells are washed 3 times with 100 μl assay buffer and then incubated for 60 min (37° C., 5% CO2) in 60 μl assay buffer containing 1 μM Fluo-4AM ester, 0.02% pluronic acid, and 1% BSA. The dye loading solution is then aspirated and cells are washed 3 times with 100 μl assay buffer. 30 μl of that same buffer is left in each well. Within the Fluorescent Imaging Plate Reader (FLIPR, Molecular Devices), test compounds are added to the plate in a volume of 25 μl, incubated for 5 min and finally 25 μl of agonist is added. Fluorescence is measured for each well at 1 second intervals for 5 minutes and the height of each fluorescence peak is compared to the height of the fluorescence peak induced by 70 pM Ala-6,12 orexin-A with buffer in place of antagonist. For each antagonist, IC50 value (the concentration of compound needed to inhibit 50% of the agonist response) is determined. Alternatively, compound potency can be assessed by a radioligand binding assay (described in Bergman et. al. Bioorg. Med. Chem. Lett. 2008, 18, 1425-1430) in which the inhibition constant (Ki) is determined in membranes prepared from CHO cells expressing either the OX1 or OX2 receptor. The intrinsic orexin receptor antagonist activity of a compound which may be used in the present invention may be determined by these assays.",CHEMBL5725216,O43613,Orexin/Hypocretin receptor type 1,IC50,,2017,,Cc1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2sccc2-c2ncccn2)C1,5.85325198636936
5967,CHEMBL5825272,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,1271.0,nM,CHEMBL5730116,B,"FLIPR Ca2+ Flux Assay: The utility of the compounds in accordance with the present invention as orexin receptor OX1R and/or OX2R antagonists may be readily determined without undue experimentation by methodology well known in the art, including the FLIPR Ca2+ Flux Assay (Okumura et al., Biochem. Biophys. Res. Comm. 280:976-981, 2001). In a typical experiment the OX1 and OX2 receptor antagonistic activity of the compounds of the present invention was determined in accordance with the following experimental method. For intracellular calcium measurements, Chinese hamster ovary (CHO) cells expressing the rat orexin-1 receptor or the human orexin-2 receptor, are grown in Iscove's modified DMEM containing 2 mM L-glutamine, 0.5 g/ml G418, 1% hypoxanthine-thymidine supplement, 100 U/ml penicillin, 100 μg/ml streptomycin and 10% heat-inactivated fetal calf serum (FCS). The cells are seeded at 20,000 cells/well into Becton-Dickinson black 384-well clear bottom sterile plates coated with poly-D-lysine. All reagents were from GIBCO-Invitrogen Corp. The seeded plates are incubated overnight at 37° C. and 5% CO2. Ala-6,12 human orexin-A as the agonist is prepared as a 1 mM stock solution in 1% bovine serum albumin (BSA) and diluted in assay buffer (HBSS containing 20 mM HEPES, 0.1% BSA and 2.5 mM probenecid, pH7.4) for use in the assay at a final concentration of 70 pM. Test compounds are prepared as 10 mM stock solution in DMSO, then diluted in 384-well plates, first in DMSO, then assay buffer. On the day of the assay, cells are washed 3 times with 100 μl assay buffer and then incubated for 60 min (37° C., 5% CO2) in 60 μl assay buffer containing 1 μM Fluo-4AM ester, 0.02% pluronic acid, and 1% BSA. The dye loading solution is then aspirated and cells are washed 3 times with 100 μl assay buffer. 30 μl of that same buffer is left in each well. Within the Fluorescent Imaging Plate Reader (FLIPR, Molecular Devices), test compounds are added to the plate in a volume of 25 μl, incubated for 5 min and finally 25 μl of agonist is added. Fluorescence is measured for each well at 1 second intervals for 5 minutes and the height of each fluorescence peak is compared to the height of the fluorescence peak induced by 70 pM Ala-6,12 orexin-A with buffer in place of antagonist. For each antagonist, IC50 value (the concentration of compound needed to inhibit 50% of the agonist response) is determined. Alternatively, compound potency can be assessed by a radioligand binding assay (described in Bergman et. al. Bioorg. Med. Chem. Lett. 2008, 18, 1425-1430) in which the inhibition constant (Ki) is determined in membranes prepared from CHO cells expressing either the OX1 or OX2 receptor. The intrinsic orexin receptor antagonist activity of a compound which may be used in the present invention may be determined by these assays.",CHEMBL5725216,O43613,Orexin/Hypocretin receptor type 1,IC50,,2017,,Cc1ccc(C(=O)N2C[C@H](Oc3nccc(C#N)c3C)CC[C@H]2C)c(-c2ncccn2)c1,5.89585444944599
5968,CHEMBL6028749,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,1020.0,nM,CHEMBL5730116,B,"FLIPR Ca2+ Flux Assay: The utility of the compounds in accordance with the present invention as orexin receptor OX1R and/or OX2R antagonists may be readily determined without undue experimentation by methodology well known in the art, including the FLIPR Ca2+ Flux Assay (Okumura et al., Biochem. Biophys. Res. Comm. 280:976-981, 2001). In a typical experiment the OX1 and OX2 receptor antagonistic activity of the compounds of the present invention was determined in accordance with the following experimental method. For intracellular calcium measurements, Chinese hamster ovary (CHO) cells expressing the rat orexin-1 receptor or the human orexin-2 receptor, are grown in Iscove's modified DMEM containing 2 mM L-glutamine, 0.5 g/ml G418, 1% hypoxanthine-thymidine supplement, 100 U/ml penicillin, 100 μg/ml streptomycin and 10% heat-inactivated fetal calf serum (FCS). The cells are seeded at 20,000 cells/well into Becton-Dickinson black 384-well clear bottom sterile plates coated with poly-D-lysine. All reagents were from GIBCO-Invitrogen Corp. The seeded plates are incubated overnight at 37° C. and 5% CO2. Ala-6,12 human orexin-A as the agonist is prepared as a 1 mM stock solution in 1% bovine serum albumin (BSA) and diluted in assay buffer (HBSS containing 20 mM HEPES, 0.1% BSA and 2.5 mM probenecid, pH7.4) for use in the assay at a final concentration of 70 pM. Test compounds are prepared as 10 mM stock solution in DMSO, then diluted in 384-well plates, first in DMSO, then assay buffer. On the day of the assay, cells are washed 3 times with 100 μl assay buffer and then incubated for 60 min (37° C., 5% CO2) in 60 μl assay buffer containing 1 μM Fluo-4AM ester, 0.02% pluronic acid, and 1% BSA. The dye loading solution is then aspirated and cells are washed 3 times with 100 μl assay buffer. 30 μl of that same buffer is left in each well. Within the Fluorescent Imaging Plate Reader (FLIPR, Molecular Devices), test compounds are added to the plate in a volume of 25 μl, incubated for 5 min and finally 25 μl of agonist is added. Fluorescence is measured for each well at 1 second intervals for 5 minutes and the height of each fluorescence peak is compared to the height of the fluorescence peak induced by 70 pM Ala-6,12 orexin-A with buffer in place of antagonist. For each antagonist, IC50 value (the concentration of compound needed to inhibit 50% of the agonist response) is determined. Alternatively, compound potency can be assessed by a radioligand binding assay (described in Bergman et. al. Bioorg. Med. Chem. Lett. 2008, 18, 1425-1430) in which the inhibition constant (Ki) is determined in membranes prepared from CHO cells expressing either the OX1 or OX2 receptor. The intrinsic orexin receptor antagonist activity of a compound which may be used in the present invention may be determined by these assays.",CHEMBL5725216,O43613,Orexin/Hypocretin receptor type 1,IC50,,2017,,Cc1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccsc2-c2ncccn2)C1,5.99139982823808
5969,CHEMBL5883115,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,1263.0,nM,CHEMBL5730116,B,"FLIPR Ca2+ Flux Assay: The utility of the compounds in accordance with the present invention as orexin receptor OX1R and/or OX2R antagonists may be readily determined without undue experimentation by methodology well known in the art, including the FLIPR Ca2+ Flux Assay (Okumura et al., Biochem. Biophys. Res. Comm. 280:976-981, 2001). In a typical experiment the OX1 and OX2 receptor antagonistic activity of the compounds of the present invention was determined in accordance with the following experimental method. For intracellular calcium measurements, Chinese hamster ovary (CHO) cells expressing the rat orexin-1 receptor or the human orexin-2 receptor, are grown in Iscove's modified DMEM containing 2 mM L-glutamine, 0.5 g/ml G418, 1% hypoxanthine-thymidine supplement, 100 U/ml penicillin, 100 μg/ml streptomycin and 10% heat-inactivated fetal calf serum (FCS). The cells are seeded at 20,000 cells/well into Becton-Dickinson black 384-well clear bottom sterile plates coated with poly-D-lysine. All reagents were from GIBCO-Invitrogen Corp. The seeded plates are incubated overnight at 37° C. and 5% CO2. Ala-6,12 human orexin-A as the agonist is prepared as a 1 mM stock solution in 1% bovine serum albumin (BSA) and diluted in assay buffer (HBSS containing 20 mM HEPES, 0.1% BSA and 2.5 mM probenecid, pH7.4) for use in the assay at a final concentration of 70 pM. Test compounds are prepared as 10 mM stock solution in DMSO, then diluted in 384-well plates, first in DMSO, then assay buffer. On the day of the assay, cells are washed 3 times with 100 μl assay buffer and then incubated for 60 min (37° C., 5% CO2) in 60 μl assay buffer containing 1 μM Fluo-4AM ester, 0.02% pluronic acid, and 1% BSA. The dye loading solution is then aspirated and cells are washed 3 times with 100 μl assay buffer. 30 μl of that same buffer is left in each well. Within the Fluorescent Imaging Plate Reader (FLIPR, Molecular Devices), test compounds are added to the plate in a volume of 25 μl, incubated for 5 min and finally 25 μl of agonist is added. Fluorescence is measured for each well at 1 second intervals for 5 minutes and the height of each fluorescence peak is compared to the height of the fluorescence peak induced by 70 pM Ala-6,12 orexin-A with buffer in place of antagonist. For each antagonist, IC50 value (the concentration of compound needed to inhibit 50% of the agonist response) is determined. Alternatively, compound potency can be assessed by a radioligand binding assay (described in Bergman et. al. Bioorg. Med. Chem. Lett. 2008, 18, 1425-1430) in which the inhibition constant (Ki) is determined in membranes prepared from CHO cells expressing either the OX1 or OX2 receptor. The intrinsic orexin receptor antagonist activity of a compound which may be used in the present invention may be determined by these assays.",CHEMBL5725216,O43613,Orexin/Hypocretin receptor type 1,IC50,,2017,,COc1ccc(C(=O)N2C[C@H](Oc3nccc(C#N)c3C)CC[C@H]2C)c(-c2ccccc2)n1,5.89859664944467
5970,CHEMBL5766041,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,10000.0,nM,CHEMBL5730116,B,"FLIPR Ca2+ Flux Assay: The utility of the compounds in accordance with the present invention as orexin receptor OX1R and/or OX2R antagonists may be readily determined without undue experimentation by methodology well known in the art, including the FLIPR Ca2+ Flux Assay (Okumura et al., Biochem. Biophys. Res. Comm. 280:976-981, 2001). In a typical experiment the OX1 and OX2 receptor antagonistic activity of the compounds of the present invention was determined in accordance with the following experimental method. For intracellular calcium measurements, Chinese hamster ovary (CHO) cells expressing the rat orexin-1 receptor or the human orexin-2 receptor, are grown in Iscove's modified DMEM containing 2 mM L-glutamine, 0.5 g/ml G418, 1% hypoxanthine-thymidine supplement, 100 U/ml penicillin, 100 μg/ml streptomycin and 10% heat-inactivated fetal calf serum (FCS). The cells are seeded at 20,000 cells/well into Becton-Dickinson black 384-well clear bottom sterile plates coated with poly-D-lysine. All reagents were from GIBCO-Invitrogen Corp. The seeded plates are incubated overnight at 37° C. and 5% CO2. Ala-6,12 human orexin-A as the agonist is prepared as a 1 mM stock solution in 1% bovine serum albumin (BSA) and diluted in assay buffer (HBSS containing 20 mM HEPES, 0.1% BSA and 2.5 mM probenecid, pH7.4) for use in the assay at a final concentration of 70 pM. Test compounds are prepared as 10 mM stock solution in DMSO, then diluted in 384-well plates, first in DMSO, then assay buffer. On the day of the assay, cells are washed 3 times with 100 μl assay buffer and then incubated for 60 min (37° C., 5% CO2) in 60 μl assay buffer containing 1 μM Fluo-4AM ester, 0.02% pluronic acid, and 1% BSA. The dye loading solution is then aspirated and cells are washed 3 times with 100 μl assay buffer. 30 μl of that same buffer is left in each well. Within the Fluorescent Imaging Plate Reader (FLIPR, Molecular Devices), test compounds are added to the plate in a volume of 25 μl, incubated for 5 min and finally 25 μl of agonist is added. Fluorescence is measured for each well at 1 second intervals for 5 minutes and the height of each fluorescence peak is compared to the height of the fluorescence peak induced by 70 pM Ala-6,12 orexin-A with buffer in place of antagonist. For each antagonist, IC50 value (the concentration of compound needed to inhibit 50% of the agonist response) is determined. Alternatively, compound potency can be assessed by a radioligand binding assay (described in Bergman et. al. Bioorg. Med. Chem. Lett. 2008, 18, 1425-1430) in which the inhibition constant (Ki) is determined in membranes prepared from CHO cells expressing either the OX1 or OX2 receptor. The intrinsic orexin receptor antagonist activity of a compound which may be used in the present invention may be determined by these assays.",CHEMBL5725216,O43613,Orexin/Hypocretin receptor type 1,IC50,,2017,,COc1ccc(C(=O)N2C[C@H](Oc3nccc(C#N)c3C)CC[C@H]2C)c(-c2ccnn2C)n1,5.0
5971,CHEMBL6032347,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,10000.0,nM,CHEMBL5730116,B,"FLIPR Ca2+ Flux Assay: The utility of the compounds in accordance with the present invention as orexin receptor OX1R and/or OX2R antagonists may be readily determined without undue experimentation by methodology well known in the art, including the FLIPR Ca2+ Flux Assay (Okumura et al., Biochem. Biophys. Res. Comm. 280:976-981, 2001). In a typical experiment the OX1 and OX2 receptor antagonistic activity of the compounds of the present invention was determined in accordance with the following experimental method. For intracellular calcium measurements, Chinese hamster ovary (CHO) cells expressing the rat orexin-1 receptor or the human orexin-2 receptor, are grown in Iscove's modified DMEM containing 2 mM L-glutamine, 0.5 g/ml G418, 1% hypoxanthine-thymidine supplement, 100 U/ml penicillin, 100 μg/ml streptomycin and 10% heat-inactivated fetal calf serum (FCS). The cells are seeded at 20,000 cells/well into Becton-Dickinson black 384-well clear bottom sterile plates coated with poly-D-lysine. All reagents were from GIBCO-Invitrogen Corp. The seeded plates are incubated overnight at 37° C. and 5% CO2. Ala-6,12 human orexin-A as the agonist is prepared as a 1 mM stock solution in 1% bovine serum albumin (BSA) and diluted in assay buffer (HBSS containing 20 mM HEPES, 0.1% BSA and 2.5 mM probenecid, pH7.4) for use in the assay at a final concentration of 70 pM. Test compounds are prepared as 10 mM stock solution in DMSO, then diluted in 384-well plates, first in DMSO, then assay buffer. On the day of the assay, cells are washed 3 times with 100 μl assay buffer and then incubated for 60 min (37° C., 5% CO2) in 60 μl assay buffer containing 1 μM Fluo-4AM ester, 0.02% pluronic acid, and 1% BSA. The dye loading solution is then aspirated and cells are washed 3 times with 100 μl assay buffer. 30 μl of that same buffer is left in each well. Within the Fluorescent Imaging Plate Reader (FLIPR, Molecular Devices), test compounds are added to the plate in a volume of 25 μl, incubated for 5 min and finally 25 μl of agonist is added. Fluorescence is measured for each well at 1 second intervals for 5 minutes and the height of each fluorescence peak is compared to the height of the fluorescence peak induced by 70 pM Ala-6,12 orexin-A with buffer in place of antagonist. For each antagonist, IC50 value (the concentration of compound needed to inhibit 50% of the agonist response) is determined. Alternatively, compound potency can be assessed by a radioligand binding assay (described in Bergman et. al. Bioorg. Med. Chem. Lett. 2008, 18, 1425-1430) in which the inhibition constant (Ki) is determined in membranes prepared from CHO cells expressing either the OX1 or OX2 receptor. The intrinsic orexin receptor antagonist activity of a compound which may be used in the present invention may be determined by these assays.",CHEMBL5725216,O43613,Orexin/Hypocretin receptor type 1,IC50,,2017,,COc1ccc(C(=O)N2C[C@H](Oc3nccc(C#N)c3C)CC[C@H]2C)c(-c2cnn(C)c2)n1,5.0
5972,CHEMBL5948386,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,10000.0,nM,CHEMBL5730116,B,"FLIPR Ca2+ Flux Assay: The utility of the compounds in accordance with the present invention as orexin receptor OX1R and/or OX2R antagonists may be readily determined without undue experimentation by methodology well known in the art, including the FLIPR Ca2+ Flux Assay (Okumura et al., Biochem. Biophys. Res. Comm. 280:976-981, 2001). In a typical experiment the OX1 and OX2 receptor antagonistic activity of the compounds of the present invention was determined in accordance with the following experimental method. For intracellular calcium measurements, Chinese hamster ovary (CHO) cells expressing the rat orexin-1 receptor or the human orexin-2 receptor, are grown in Iscove's modified DMEM containing 2 mM L-glutamine, 0.5 g/ml G418, 1% hypoxanthine-thymidine supplement, 100 U/ml penicillin, 100 μg/ml streptomycin and 10% heat-inactivated fetal calf serum (FCS). The cells are seeded at 20,000 cells/well into Becton-Dickinson black 384-well clear bottom sterile plates coated with poly-D-lysine. All reagents were from GIBCO-Invitrogen Corp. The seeded plates are incubated overnight at 37° C. and 5% CO2. Ala-6,12 human orexin-A as the agonist is prepared as a 1 mM stock solution in 1% bovine serum albumin (BSA) and diluted in assay buffer (HBSS containing 20 mM HEPES, 0.1% BSA and 2.5 mM probenecid, pH7.4) for use in the assay at a final concentration of 70 pM. Test compounds are prepared as 10 mM stock solution in DMSO, then diluted in 384-well plates, first in DMSO, then assay buffer. On the day of the assay, cells are washed 3 times with 100 μl assay buffer and then incubated for 60 min (37° C., 5% CO2) in 60 μl assay buffer containing 1 μM Fluo-4AM ester, 0.02% pluronic acid, and 1% BSA. The dye loading solution is then aspirated and cells are washed 3 times with 100 μl assay buffer. 30 μl of that same buffer is left in each well. Within the Fluorescent Imaging Plate Reader (FLIPR, Molecular Devices), test compounds are added to the plate in a volume of 25 μl, incubated for 5 min and finally 25 μl of agonist is added. Fluorescence is measured for each well at 1 second intervals for 5 minutes and the height of each fluorescence peak is compared to the height of the fluorescence peak induced by 70 pM Ala-6,12 orexin-A with buffer in place of antagonist. For each antagonist, IC50 value (the concentration of compound needed to inhibit 50% of the agonist response) is determined. Alternatively, compound potency can be assessed by a radioligand binding assay (described in Bergman et. al. Bioorg. Med. Chem. Lett. 2008, 18, 1425-1430) in which the inhibition constant (Ki) is determined in membranes prepared from CHO cells expressing either the OX1 or OX2 receptor. The intrinsic orexin receptor antagonist activity of a compound which may be used in the present invention may be determined by these assays.",CHEMBL5725216,O43613,Orexin/Hypocretin receptor type 1,IC50,,2017,,COc1ccc(C(=O)N2C[C@H](Oc3nccc(C#N)c3C)CC[C@H]2C)c(-c2ccn(C)n2)n1,5.0
5973,CHEMBL6063542,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,8410.0,nM,CHEMBL5730116,B,"FLIPR Ca2+ Flux Assay: The utility of the compounds in accordance with the present invention as orexin receptor OX1R and/or OX2R antagonists may be readily determined without undue experimentation by methodology well known in the art, including the FLIPR Ca2+ Flux Assay (Okumura et al., Biochem. Biophys. Res. Comm. 280:976-981, 2001). In a typical experiment the OX1 and OX2 receptor antagonistic activity of the compounds of the present invention was determined in accordance with the following experimental method. For intracellular calcium measurements, Chinese hamster ovary (CHO) cells expressing the rat orexin-1 receptor or the human orexin-2 receptor, are grown in Iscove's modified DMEM containing 2 mM L-glutamine, 0.5 g/ml G418, 1% hypoxanthine-thymidine supplement, 100 U/ml penicillin, 100 μg/ml streptomycin and 10% heat-inactivated fetal calf serum (FCS). The cells are seeded at 20,000 cells/well into Becton-Dickinson black 384-well clear bottom sterile plates coated with poly-D-lysine. All reagents were from GIBCO-Invitrogen Corp. The seeded plates are incubated overnight at 37° C. and 5% CO2. Ala-6,12 human orexin-A as the agonist is prepared as a 1 mM stock solution in 1% bovine serum albumin (BSA) and diluted in assay buffer (HBSS containing 20 mM HEPES, 0.1% BSA and 2.5 mM probenecid, pH7.4) for use in the assay at a final concentration of 70 pM. Test compounds are prepared as 10 mM stock solution in DMSO, then diluted in 384-well plates, first in DMSO, then assay buffer. On the day of the assay, cells are washed 3 times with 100 μl assay buffer and then incubated for 60 min (37° C., 5% CO2) in 60 μl assay buffer containing 1 μM Fluo-4AM ester, 0.02% pluronic acid, and 1% BSA. The dye loading solution is then aspirated and cells are washed 3 times with 100 μl assay buffer. 30 μl of that same buffer is left in each well. Within the Fluorescent Imaging Plate Reader (FLIPR, Molecular Devices), test compounds are added to the plate in a volume of 25 μl, incubated for 5 min and finally 25 μl of agonist is added. Fluorescence is measured for each well at 1 second intervals for 5 minutes and the height of each fluorescence peak is compared to the height of the fluorescence peak induced by 70 pM Ala-6,12 orexin-A with buffer in place of antagonist. For each antagonist, IC50 value (the concentration of compound needed to inhibit 50% of the agonist response) is determined. Alternatively, compound potency can be assessed by a radioligand binding assay (described in Bergman et. al. Bioorg. Med. Chem. Lett. 2008, 18, 1425-1430) in which the inhibition constant (Ki) is determined in membranes prepared from CHO cells expressing either the OX1 or OX2 receptor. The intrinsic orexin receptor antagonist activity of a compound which may be used in the present invention may be determined by these assays.",CHEMBL5725216,O43613,Orexin/Hypocretin receptor type 1,IC50,,2017,,COc1ccc(C(=O)N2C[C@H](Oc3nccc(C#N)c3C)CC[C@H]2C)c(-c2cccnc2)n1,5.07520400420209
5974,CHEMBL5831416,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,10000.0,nM,CHEMBL5730116,B,"FLIPR Ca2+ Flux Assay: The utility of the compounds in accordance with the present invention as orexin receptor OX1R and/or OX2R antagonists may be readily determined without undue experimentation by methodology well known in the art, including the FLIPR Ca2+ Flux Assay (Okumura et al., Biochem. Biophys. Res. Comm. 280:976-981, 2001). In a typical experiment the OX1 and OX2 receptor antagonistic activity of the compounds of the present invention was determined in accordance with the following experimental method. For intracellular calcium measurements, Chinese hamster ovary (CHO) cells expressing the rat orexin-1 receptor or the human orexin-2 receptor, are grown in Iscove's modified DMEM containing 2 mM L-glutamine, 0.5 g/ml G418, 1% hypoxanthine-thymidine supplement, 100 U/ml penicillin, 100 μg/ml streptomycin and 10% heat-inactivated fetal calf serum (FCS). The cells are seeded at 20,000 cells/well into Becton-Dickinson black 384-well clear bottom sterile plates coated with poly-D-lysine. All reagents were from GIBCO-Invitrogen Corp. The seeded plates are incubated overnight at 37° C. and 5% CO2. Ala-6,12 human orexin-A as the agonist is prepared as a 1 mM stock solution in 1% bovine serum albumin (BSA) and diluted in assay buffer (HBSS containing 20 mM HEPES, 0.1% BSA and 2.5 mM probenecid, pH7.4) for use in the assay at a final concentration of 70 pM. Test compounds are prepared as 10 mM stock solution in DMSO, then diluted in 384-well plates, first in DMSO, then assay buffer. On the day of the assay, cells are washed 3 times with 100 μl assay buffer and then incubated for 60 min (37° C., 5% CO2) in 60 μl assay buffer containing 1 μM Fluo-4AM ester, 0.02% pluronic acid, and 1% BSA. The dye loading solution is then aspirated and cells are washed 3 times with 100 μl assay buffer. 30 μl of that same buffer is left in each well. Within the Fluorescent Imaging Plate Reader (FLIPR, Molecular Devices), test compounds are added to the plate in a volume of 25 μl, incubated for 5 min and finally 25 μl of agonist is added. Fluorescence is measured for each well at 1 second intervals for 5 minutes and the height of each fluorescence peak is compared to the height of the fluorescence peak induced by 70 pM Ala-6,12 orexin-A with buffer in place of antagonist. For each antagonist, IC50 value (the concentration of compound needed to inhibit 50% of the agonist response) is determined. Alternatively, compound potency can be assessed by a radioligand binding assay (described in Bergman et. al. Bioorg. Med. Chem. Lett. 2008, 18, 1425-1430) in which the inhibition constant (Ki) is determined in membranes prepared from CHO cells expressing either the OX1 or OX2 receptor. The intrinsic orexin receptor antagonist activity of a compound which may be used in the present invention may be determined by these assays.",CHEMBL5725216,O43613,Orexin/Hypocretin receptor type 1,IC50,,2017,,COc1ccc(C(=O)N2C[C@H](Oc3nccc(C#N)c3C)CC[C@H]2C)c(-c2ccccn2)n1,5.0
5975,CHEMBL5749872,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,10000.0,nM,CHEMBL5730116,B,"FLIPR Ca2+ Flux Assay: The utility of the compounds in accordance with the present invention as orexin receptor OX1R and/or OX2R antagonists may be readily determined without undue experimentation by methodology well known in the art, including the FLIPR Ca2+ Flux Assay (Okumura et al., Biochem. Biophys. Res. Comm. 280:976-981, 2001). In a typical experiment the OX1 and OX2 receptor antagonistic activity of the compounds of the present invention was determined in accordance with the following experimental method. For intracellular calcium measurements, Chinese hamster ovary (CHO) cells expressing the rat orexin-1 receptor or the human orexin-2 receptor, are grown in Iscove's modified DMEM containing 2 mM L-glutamine, 0.5 g/ml G418, 1% hypoxanthine-thymidine supplement, 100 U/ml penicillin, 100 μg/ml streptomycin and 10% heat-inactivated fetal calf serum (FCS). The cells are seeded at 20,000 cells/well into Becton-Dickinson black 384-well clear bottom sterile plates coated with poly-D-lysine. All reagents were from GIBCO-Invitrogen Corp. The seeded plates are incubated overnight at 37° C. and 5% CO2. Ala-6,12 human orexin-A as the agonist is prepared as a 1 mM stock solution in 1% bovine serum albumin (BSA) and diluted in assay buffer (HBSS containing 20 mM HEPES, 0.1% BSA and 2.5 mM probenecid, pH7.4) for use in the assay at a final concentration of 70 pM. Test compounds are prepared as 10 mM stock solution in DMSO, then diluted in 384-well plates, first in DMSO, then assay buffer. On the day of the assay, cells are washed 3 times with 100 μl assay buffer and then incubated for 60 min (37° C., 5% CO2) in 60 μl assay buffer containing 1 μM Fluo-4AM ester, 0.02% pluronic acid, and 1% BSA. The dye loading solution is then aspirated and cells are washed 3 times with 100 μl assay buffer. 30 μl of that same buffer is left in each well. Within the Fluorescent Imaging Plate Reader (FLIPR, Molecular Devices), test compounds are added to the plate in a volume of 25 μl, incubated for 5 min and finally 25 μl of agonist is added. Fluorescence is measured for each well at 1 second intervals for 5 minutes and the height of each fluorescence peak is compared to the height of the fluorescence peak induced by 70 pM Ala-6,12 orexin-A with buffer in place of antagonist. For each antagonist, IC50 value (the concentration of compound needed to inhibit 50% of the agonist response) is determined. Alternatively, compound potency can be assessed by a radioligand binding assay (described in Bergman et. al. Bioorg. Med. Chem. Lett. 2008, 18, 1425-1430) in which the inhibition constant (Ki) is determined in membranes prepared from CHO cells expressing either the OX1 or OX2 receptor. The intrinsic orexin receptor antagonist activity of a compound which may be used in the present invention may be determined by these assays.",CHEMBL5725216,O43613,Orexin/Hypocretin receptor type 1,IC50,,2017,,CSc1ccc(C(=O)N2C[C@H](Oc3nccc(C#N)c3C)CC[C@H]2C)c(-n2nccn2)n1,5.0
